1, 66.88
2, 78.24
3, 84.51
4, 82.47
5, 86.99
6, 83.71
7, 86.09
8, 87.98
9, 89.18
10, 88.68
11, 88.36
12, 87.7
13, 88.97
14, 90.37
15, 89.88
16, 89.58
17, 90.92
18, 91
19, 90.15
20, 91.03
21, 90.23
22, 91.23
23, 90.4
24, 90.93
25, 90.93
26, 90.58
27, 91.01
28, 91.94
29, 91.14
30, 90.99
31, 91.42
32, 91.62
33, 91.38
34, 91.76
35, 91.05
36, 90.87
37, 90.84
38, 88.83
39, 91.34
40, 91.6
