1, 84.88
2, 85.98
3, 88.91
4, 90.64
5, 89.78
6, 91.13
7, 91.07
8, 90.96
9, 91.09
10, 92.17
11, 89.58
12, 91.74
13, 92.25
14, 91.65
15, 90.91
16, 91.35
17, 90.05
18, 92.66
19, 90.66
20, 91.62
21, 92.78
22, 91.5
23, 91.86
24, 92.46
25, 88.24
26, 90.89
27, 92.44
28, 91.66
29, 92.28
30, 89.98
31, 92.13
32, 90.77
33, 92.79
34, 92.68
35, 92.31
36, 90.96
37, 90.56
38, 92.24
39, 90.21
40, 90.84
